Date,State,Crop,StorageType,ColdStorage,DelayHours,StorageLoss
2024-01-30,Telangana,Pulses,Normal,0,2.8,0.86
2024-02-20,West Bengal,Pulses,Cold,1,30.07,7.76
2026-05-26,Kerala,Cereals,Cold,1,6.23,0.85
2023-02-05,Telangana,Pulses,Open,0,48.33,38.08
2024-11-09,West Bengal,Pulses,Cold,1,15.17,3.8
2024-03-30,Gujarat,Fruits,Normal,0,48.04,84.96
2025-09-15,Haryana,Pulses,Open,0,51.46,40.2
2023-08-27,Assam,Pulses,Open,0,35.85,28.67
2026-10-21,Telangana,Vegetables,Open,0,7.56,8.16
2023-04-13,Kerala,Vegetables,Open,0,3.73,3.68
2026-03-05,Chhattisgarh,Fruits,Normal,0,32.86,47.64
2024-03-28,Punjab,Fruits,Normal,0,1.28,0.92
2024-09-21,Bihar,Vegetables,Normal,0,11.06,9.04
2024-02-14,Tamil Nadu,Fruits,Open,0,14.67,24.4
2023-06-12,Jharkhand,Fruits,Normal,0,34.16,47.18
2024-12-22,Goa,Fruits,Normal,0,11.39,14.44
2026-03-31,Assam,Cereals,Cold,1,39.18,6.97
2023-09-09,Nagaland,Vegetables,Normal,0,5.32,4.37
2026-01-11,Nagaland,Vegetables,Normal,0,12.31,10.38
2025-02-25,Sikkim,Vegetables,Normal,0,0.82,0.51
2024-10-26,Himachal Pradesh,Vegetables,Normal,0,7.11,5.82
2024-10-24,Manipur,Fruits,Cold,1,3.01,1.64
2023-11-04,Gujarat,Vegetables,Cold,1,4.58,1.88
2024-06-25,Karnataka,Cereals,Normal,0,52.34,20.68
2024-10-09,Tripura,Cereals,Cold,1,0.98,0.09
2023-06-19,Kerala,Pulses,Normal,0,10.44,5.07
2023-08-08,Arunachal Pradesh,Cereals,Normal,0,64.13,23.69
2026-10-23,Madhya Pradesh,Cereals,Normal,0,6.79,1.74
2023-03-01,Tripura,Fruits,Cold,1,30.31,22.19
2024-06-14,Punjab,Vegetables,Normal,0,15.58,12.56
2023-11-23,Telangana,Fruits,Cold,1,1.24,0.52
2024-11-01,West Bengal,Pulses,Cold,1,28.64,8.01
2026-12-29,Kerala,Pulses,Normal,0,8.02,3.02
2024-08-29,Telangana,Vegetables,Normal,0,31.47,31.52
2026-10-12,Tamil Nadu,Vegetables,Open,0,4.47,4.56
2023-09-11,Gujarat,Vegetables,Normal,0,53.15,58.45
2023-04-01,Telangana,Pulses,Open,0,45.61,30.18
2026-04-14,Himachal Pradesh,Fruits,Open,0,29.81,61.82
2024-07-06,Nagaland,Pulses,Cold,1,10.15,2.16
2023-06-22,Chhattisgarh,Pulses,Cold,1,3.52,0.7
2023-10-17,Himachal Pradesh,Pulses,Cold,1,22.09,4.57
2023-08-13,Rajasthan,Vegetables,Normal,0,5.93,6.21
2023-10-14,Himachal Pradesh,Vegetables,Open,0,17.71,24.19
2023-01-31,Tamil Nadu,Cereals,Open,0,3.06,0.99
2025-01-30,Goa,Cereals,Open,0,18.91,9.17
2024-01-29,Tamil Nadu,Cereals,Cold,1,38.33,7.3
2024-06-06,Manipur,Cereals,Normal,0,8.85,2.23
2023-07-21,Manipur,Fruits,Normal,0,4.86,5.2
2024-05-02,Sikkim,Pulses,Open,0,21.56,14.22
2024-03-19,Tripura,Vegetables,Open,0,26.36,33.77
2026-02-27,Uttar Pradesh,Fruits,Normal,0,16.2,23.38
2026-07-17,West Bengal,Pulses,Cold,1,7.05,1.21
2024-11-27,Andhra Pradesh,Fruits,Cold,1,74.16,64.09
2024-02-16,Uttarakhand,Fruits,Cold,1,6.04,3.44
2023-06-27,Haryana,Pulses,Open,0,2.29,0.98
2025-09-30,Kerala,Vegetables,Normal,0,33.06,31.61
2024-08-15,Telangana,Fruits,Normal,0,2.35,2.17
2025-11-09,Arunachal Pradesh,Pulses,Open,0,3.66,1.98
2023-01-12,Maharashtra,Vegetables,Normal,0,6.83,6.25
2023-12-30,Madhya Pradesh,Cereals,Open,0,1.29,0.41
2024-10-01,Tamil Nadu,Fruits,Open,0,21.85,48.37
2025-06-22,Tamil Nadu,Vegetables,Normal,0,2.07,1.38
2024-01-03,Uttar Pradesh,Fruits,Cold,1,0.86,0.42
2025-10-07,Telangana,Cereals,Open,0,7.51,3.01
2024-04-19,Jharkhand,Cereals,Cold,1,90.57,18.22
2026-03-17,Haryana,Fruits,Normal,0,41.47,71.1
2024-04-27,Bihar,Cereals,Normal,0,11.59,2.87
2024-03-28,Chhattisgarh,Vegetables,Open,0,42.49,64.18
2023-12-14,Tamil Nadu,Pulses,Open,0,1.5,0.69
2025-09-18,Meghalaya,Vegetables,Open,0,4.62,4.7
2024-08-23,Andhra Pradesh,Fruits,Normal,0,10.81,14.05
2026-03-07,Manipur,Pulses,Cold,1,5.42,1.08
2024-11-21,Punjab,Cereals,Cold,1,15.38,2.03
2026-07-06,Uttarakhand,Fruits,Normal,0,6.34,7.6
2023-11-10,Telangana,Fruits,Open,0,11.03,19.43
2026-08-05,Kerala,Cereals,Open,0,16.43,6.5
2024-12-29,Madhya Pradesh,Pulses,Cold,1,7.43,1.6
2023-10-19,Gujarat,Vegetables,Cold,1,10.23,4.21
2024-11-22,Tripura,Vegetables,Cold,1,13.0,5.53
2024-04-10,Maharashtra,Pulses,Normal,0,16.37,8.63
2026-05-17,Odisha,Vegetables,Normal,0,15.08,17.39
2023-11-18,West Bengal,Vegetables,Normal,0,4.74,3.07
2024-02-15,Nagaland,Vegetables,Normal,0,5.94,5.23
2026-02-21,Sikkim,Fruits,Open,0,5.57,9.92
2023-12-15,Rajasthan,Pulses,Open,0,1.4,1.03
2025-10-26,Telangana,Pulses,Normal,0,3.34,1.21
2026-07-06,Tamil Nadu,Cereals,Cold,1,0.64,0.06
2026-01-11,Haryana,Vegetables,Normal,0,17.09,15.75
2024-05-15,Nagaland,Cereals,Open,0,9.75,4.41
2023-09-02,Maharashtra,Vegetables,Open,0,2.7,2.89
2025-07-15,Assam,Pulses,Normal,0,69.31,37.79
2024-01-13,Bihar,Vegetables,Open,0,5.91,5.91
2024-02-23,Bihar,Pulses,Open,0,6.44,3.53
2023-02-13,Assam,Pulses,Normal,0,9.69,3.59
2025-05-01,Odisha,Pulses,Normal,0,15.11,8.14
2026-07-21,Uttarakhand,Vegetables,Open,0,14.73,16.54
2025-12-24,Himachal Pradesh,Cereals,Cold,1,17.22,2.87
2024-03-27,Gujarat,Vegetables,Normal,0,13.19,10.26
2023-07-17,Assam,Pulses,Open,0,18.18,10.26
2025-11-03,Nagaland,Vegetables,Normal,0,35.35,36.38
2024-06-01,Tripura,Fruits,Normal,0,44.81,60.95
2023-03-23,Tamil Nadu,Fruits,Normal,0,2.84,2.56
2026-08-15,Mizoram,Fruits,Normal,0,83.83,133.3
2023-05-05,Andhra Pradesh,Fruits,Normal,0,18.79,28.73
2023-05-11,Tripura,Pulses,Cold,1,53.59,12.82
2025-01-03,Punjab,Cereals,Normal,0,6.08,1.33
2026-07-10,Karnataka,Vegetables,Open,0,38.21,51.16
2024-12-14,Gujarat,Vegetables,Normal,0,6.16,5.01
2023-05-16,Sikkim,Vegetables,Normal,0,16.41,13.76
2025-12-28,Assam,Fruits,Open,0,2.8,4.18
2025-01-02,Mizoram,Fruits,Open,0,22.61,39.91
2023-02-28,Gujarat,Pulses,Open,0,27.73,17.11
2023-05-12,Goa,Cereals,Normal,0,2.6,0.55
2026-01-19,Tripura,Vegetables,Open,0,4.6,4.31
2026-09-01,Andhra Pradesh,Cereals,Open,0,6.6,2.25
2026-09-16,Uttar Pradesh,Cereals,Cold,1,29.26,5.06
2023-09-20,Himachal Pradesh,Pulses,Normal,0,18.9,9.18
2024-03-19,Madhya Pradesh,Vegetables,Open,0,5.62,6.03
2025-07-25,Tripura,Cereals,Cold,1,14.62,2.3
2023-10-15,Tamil Nadu,Cereals,Cold,1,0.79,0.08
2025-12-14,West Bengal,Pulses,Normal,0,48.25,22.49
2023-12-01,Arunachal Pradesh,Vegetables,Cold,1,6.57,2.68
2023-02-26,West Bengal,Cereals,Normal,0,78.42,33.87
2023-11-06,Andhra Pradesh,Vegetables,Normal,0,2.59,2.04
2024-04-15,Kerala,Cereals,Open,0,20.35,8.98
2024-04-11,Jharkhand,Fruits,Normal,0,0.67,0.51
2023-02-27,Bihar,Fruits,Normal,0,76.56,131.4
2023-05-28,Goa,Cereals,Cold,1,21.05,3.11
2024-01-27,Manipur,Cereals,Cold,1,1.12,0.13
2024-04-04,Uttar Pradesh,Cereals,Cold,1,75.07,12.96
2024-11-20,Arunachal Pradesh,Vegetables,Open,0,24.84,30.17
2023-08-04,Madhya Pradesh,Cereals,Cold,1,35.78,6.06
2026-04-09,Arunachal Pradesh,Fruits,Normal,0,48.59,67.46
2023-05-04,Mizoram,Pulses,Cold,1,4.7,0.99
2023-09-04,Bihar,Fruits,Open,0,69.93,177.69
2025-12-31,Meghalaya,Vegetables,Cold,1,62.09,33.26
2023-08-19,Maharashtra,Pulses,Normal,0,127.42,83.71
2024-02-25,Uttarakhand,Fruits,Cold,1,1.62,0.79
2025-08-29,Uttar Pradesh,Cereals,Normal,0,40.24,13.83
2025-12-16,Kerala,Vegetables,Normal,0,21.16,17.57
2025-09-27,Telangana,Pulses,Open,0,11.86,6.33
2025-07-20,Punjab,Vegetables,Normal,0,8.2,4.88
2023-02-20,Haryana,Cereals,Cold,1,2.36,0.26
2024-04-28,Rajasthan,Fruits,Open,0,30.55,86.49
2024-12-10,Gujarat,Vegetables,Open,0,2.81,2.67
2024-02-19,Meghalaya,Fruits,Open,0,5.58,10.43
2025-12-26,Gujarat,Fruits,Normal,0,16.92,21.72
2026-11-18,Rajasthan,Fruits,Open,0,20.65,63.58
2025-11-24,Arunachal Pradesh,Cereals,Cold,1,3.78,0.4
2023-04-22,Karnataka,Cereals,Open,0,5.01,2.04
2024-02-20,Tripura,Cereals,Normal,0,6.3,1.49
2025-01-30,Arunachal Pradesh,Vegetables,Cold,1,13.02,5.72
2023-04-03,Uttarakhand,Pulses,Normal,0,1.79,0.58
2025-12-02,Punjab,Vegetables,Normal,0,45.76,38.42
2023-11-15,Tripura,Pulses,Normal,0,66.64,41.44
2024-06-18,Punjab,Vegetables,Normal,0,26.68,20.47
2026-08-16,Himachal Pradesh,Pulses,Cold,1,26.04,5.78
2023-10-03,Punjab,Fruits,Open,0,25.93,45.11
2026-11-10,Nagaland,Pulses,Open,0,9.23,5.16
2023-06-16,Haryana,Pulses,Cold,1,5.13,0.9
2024-07-05,Chhattisgarh,Vegetables,Normal,0,10.94,10.23
2023-06-06,Nagaland,Pulses,Open,0,1.16,0.57
2025-02-09,Manipur,Cereals,Normal,0,21.94,7.8
2023-01-13,Mizoram,Vegetables,Open,0,18.82,24.65
2023-01-27,Madhya Pradesh,Fruits,Cold,1,5.13,3.26
2024-10-29,Nagaland,Pulses,Normal,0,2.08,0.71
2023-11-12,Uttar Pradesh,Fruits,Open,0,13.6,27.16
2023-03-25,Jharkhand,Cereals,Open,0,41.43,22.98
2024-07-20,Tamil Nadu,Fruits,Normal,0,18.6,23.85
2024-12-11,Mizoram,Vegetables,Normal,0,4.73,3.52
2024-05-30,Arunachal Pradesh,Fruits,Normal,0,12.04,14.08
2024-10-16,Rajasthan,Pulses,Normal,0,22.59,14.24
2025-02-25,Uttarakhand,Cereals,Normal,0,58.65,21.84
2023-09-15,Uttarakhand,Cereals,Normal,0,44.92,15.95
2024-07-13,Uttarakhand,Vegetables,Normal,0,30.34,29.39
2024-04-01,Himachal Pradesh,Pulses,Normal,0,15.28,6.09
2025-08-28,Gujarat,Pulses,Open,0,8.98,5.32
2023-08-26,Gujarat,Pulses,Cold,1,10.9,2.11
2023-12-22,Jharkhand,Cereals,Cold,1,21.13,3.77
2026-04-11,Madhya Pradesh,Pulses,Normal,0,20.67,8.49
2023-10-14,Gujarat,Cereals,Normal,0,6.12,1.75
2023-11-16,Rajasthan,Vegetables,Open,0,16.34,28.31
2024-06-21,Nagaland,Pulses,Normal,0,6.05,2.39
2026-03-03,Tamil Nadu,Cereals,Normal,0,44.02,14.98
2024-04-29,Assam,Pulses,Open,0,14.88,9.16
2023-07-08,Arunachal Pradesh,Pulses,Open,0,50.92,40.29
2024-07-06,Sikkim,Pulses,Normal,0,28.03,14.5
2023-05-03,Bihar,Fruits,Normal,0,65.27,117.43
2026-08-20,Jharkhand,Pulses,Normal,0,1.96,0.68
2024-10-26,Manipur,Vegetables,Open,0,4.56,5.08
2025-10-26,Nagaland,Pulses,Normal,0,24.04,10.06
2025-05-30,Nagaland,Pulses,Cold,1,3.8,0.73
2025-06-04,Chhattisgarh,Cereals,Normal,0,5.44,1.32
2025-12-18,Rajasthan,Vegetables,Normal,0,2.31,2.28
2026-10-24,Sikkim,Pulses,Cold,1,7.9,1.44
2025-01-27,Arunachal Pradesh,Vegetables,Open,0,15.68,22.03
2025-08-10,Uttar Pradesh,Cereals,Normal,0,6.53,1.59
2024-10-10,Madhya Pradesh,Fruits,Open,0,14.17,22.74
2025-03-21,Jharkhand,Vegetables,Open,0,25.5,33.54
2025-10-08,Tamil Nadu,Fruits,Open,0,15.28,31.19
2026-12-13,Arunachal Pradesh,Pulses,Open,0,3.96,2.24
2026-09-23,Gujarat,Fruits,Cold,1,8.18,4.49
2026-01-07,Mizoram,Pulses,Normal,0,10.17,4.19
2026-07-30,Jharkhand,Vegetables,Open,0,44.66,75.01
2024-08-17,Arunachal Pradesh,Fruits,Cold,1,5.38,3.3
2024-06-30,Haryana,Vegetables,Open,0,11.32,11.67
2024-06-21,Andhra Pradesh,Cereals,Open,0,3.63,1.12
2025-12-14,Sikkim,Cereals,Open,0,12.72,4.58
2024-02-22,Tripura,Vegetables,Open,0,13.96,17.0
2025-02-09,Rajasthan,Cereals,Cold,1,6.98,1.26
2023-02-11,Punjab,Vegetables,Normal,0,1.03,0.45
2024-07-10,Nagaland,Cereals,Cold,1,37.83,7.05
2026-06-02,Andhra Pradesh,Fruits,Normal,0,1.14,1.12
2023-05-04,Andhra Pradesh,Cereals,Cold,1,11.28,1.71
2024-07-31,Rajasthan,Fruits,Cold,1,20.46,22.87
2026-06-06,Himachal Pradesh,Vegetables,Open,0,4.5,4.94
2024-06-16,Karnataka,Fruits,Open,0,29.67,56.83
2024-11-01,Kerala,Pulses,Normal,0,2.43,0.83
2024-04-27,Rajasthan,Vegetables,Open,0,8.8,15.48
2024-09-05,Chhattisgarh,Fruits,Cold,1,2.16,1.15
2024-05-20,Gujarat,Pulses,Open,0,11.85,6.22
2024-05-27,Assam,Pulses,Normal,0,3.36,1.31
2024-06-10,Uttar Pradesh,Cereals,Normal,0,1.44,0.28
2025-09-23,Karnataka,Fruits,Normal,0,3.28,3.03
2025-08-29,Andhra Pradesh,Cereals,Cold,1,52.95,9.74
2025-12-20,Kerala,Vegetables,Normal,0,11.41,10.61
2026-05-07,Himachal Pradesh,Vegetables,Open,0,35.33,57.88
2025-12-11,Manipur,Pulses,Open,0,0.97,0.37
2023-09-22,Uttarakhand,Vegetables,Open,0,29.02,44.6
2023-06-13,Gujarat,Vegetables,Cold,1,4.18,1.58
2024-02-23,Uttarakhand,Vegetables,Cold,1,45.89,23.52
2023-09-09,Tamil Nadu,Cereals,Normal,0,4.04,1.01
2025-05-20,Bihar,Vegetables,Cold,1,59.08,33.93
2024-11-30,Tripura,Fruits,Cold,1,5.94,3.54
2023-12-16,Punjab,Vegetables,Cold,1,54.61,25.07
2026-09-11,Madhya Pradesh,Vegetables,Cold,1,16.11,7.38
2023-01-09,Telangana,Pulses,Normal,0,29.38,13.04
2025-12-19,Chhattisgarh,Pulses,Normal,0,1.22,0.33
2025-05-18,Maharashtra,Vegetables,Normal,0,5.07,4.4
2025-12-17,Himachal Pradesh,Cereals,Normal,0,8.5,2.64
2026-01-30,Uttarakhand,Vegetables,Cold,1,12.74,5.16
2023-03-15,Jharkhand,Pulses,Cold,1,1.44,0.26
2023-10-03,Telangana,Fruits,Cold,1,23.05,14.54
2024-12-22,Telangana,Fruits,Cold,1,30.38,23.91
2023-07-14,Bihar,Vegetables,Open,0,1.61,1.63
2026-02-05,Chhattisgarh,Vegetables,Cold,1,4.19,1.53
2025-12-08,Madhya Pradesh,Cereals,Normal,0,29.24,8.83
2023-05-02,West Bengal,Pulses,Cold,1,3.24,0.51
2023-07-21,Maharashtra,Cereals,Normal,0,6.73,2.35
2026-03-20,Bihar,Pulses,Open,0,1.47,0.7
2024-07-20,Assam,Pulses,Cold,1,17.37,4.0
2026-08-11,West Bengal,Cereals,Cold,1,8.8,1.31
2023-11-15,Kerala,Fruits,Normal,0,2.17,2.04
2023-02-27,Manipur,Vegetables,Normal,0,19.72,19.03
2024-03-24,Goa,Vegetables,Normal,0,7.01,5.92
2025-11-16,Telangana,Fruits,Open,0,6.63,11.3
2025-01-13,Odisha,Vegetables,Open,0,13.02,19.58
2023-03-15,Tamil Nadu,Cereals,Open,0,18.42,6.84
2026-11-25,Tamil Nadu,Vegetables,Cold,1,4.37,1.74
2023-10-09,Maharashtra,Cereals,Normal,0,26.56,9.53
2023-02-11,Gujarat,Fruits,Cold,1,103.92,93.35
2024-10-03,Telangana,Vegetables,Open,0,44.59,67.19
2026-09-07,Kerala,Vegetables,Normal,0,5.84,4.53
2024-07-03,Odisha,Fruits,Normal,0,40.8,83.47
2023-08-14,Manipur,Vegetables,Cold,1,3.72,1.56
2025-12-13,Odisha,Fruits,Normal,0,11.69,18.57
2026-11-05,Gujarat,Cereals,Normal,0,8.91,2.2
2025-09-21,Chhattisgarh,Fruits,Cold,1,3.85,1.87
2025-04-07,Gujarat,Cereals,Open,0,3.13,0.95
2023-09-23,Gujarat,Fruits,Normal,0,47.75,76.8
2025-08-24,Chhattisgarh,Cereals,Cold,1,51.23,8.86
2025-01-13,Assam,Cereals,Open,0,2.03,0.58
2025-10-10,Nagaland,Cereals,Open,0,3.82,1.39
2025-05-18,Manipur,Fruits,Normal,0,5.07,6.51
2026-11-03,Nagaland,Fruits,Cold,1,37.95,26.1
2026-02-19,Mizoram,Pulses,Cold,1,37.67,9.27
2026-09-10,Manipur,Cereals,Normal,0,6.93,1.59
2025-12-15,Arunachal Pradesh,Pulses,Cold,1,29.85,7.06
2023-09-12,Kerala,Cereals,Normal,0,6.44,1.46
2023-02-24,Bihar,Fruits,Normal,0,105.91,218.5
2025-01-01,Bihar,Fruits,Cold,1,4.92,2.78
2025-09-12,West Bengal,Cereals,Cold,1,3.31,0.4
2024-11-21,Jharkhand,Fruits,Open,0,15.38,25.37
2024-06-04,Sikkim,Cereals,Normal,0,18.08,5.96
2026-03-05,Haryana,Pulses,Cold,1,3.99,0.72
2025-06-24,Nagaland,Pulses,Cold,1,80.15,24.37
2025-09-06,Himachal Pradesh,Cereals,Cold,1,27.53,4.58
2025-08-31,Tamil Nadu,Pulses,Open,0,5.02,2.58
2026-01-18,Uttar Pradesh,Fruits,Normal,0,8.49,10.35
2025-05-01,Manipur,Vegetables,Normal,0,18.53,17.33
2025-07-21,Arunachal Pradesh,Pulses,Normal,0,64.99,36.29
2026-11-15,Odisha,Cereals,Cold,1,5.91,0.97
2025-10-24,Punjab,Cereals,Open,0,11.93,3.6
2025-03-11,Maharashtra,Fruits,Open,0,28.59,62.87
2026-06-10,Madhya Pradesh,Pulses,Cold,1,4.82,0.78
2024-08-25,Madhya Pradesh,Vegetables,Normal,0,2.41,1.81
2026-07-30,Himachal Pradesh,Pulses,Normal,0,8.66,3.9
2024-05-15,Sikkim,Vegetables,Open,0,38.17,58.07
2026-02-25,Bihar,Cereals,Normal,0,0.87,0.16
2026-05-02,Uttar Pradesh,Vegetables,Open,0,2.43,2.24
2024-09-05,Goa,Vegetables,Cold,1,33.25,16.16
2024-11-02,Assam,Fruits,Open,0,4.63,7.53
2024-01-28,Himachal Pradesh,Fruits,Open,0,38.73,81.86
2026-08-26,Tamil Nadu,Pulses,Cold,1,12.22,2.7
2023-07-25,Rajasthan,Pulses,Cold,1,1.8,0.39
2026-03-09,Andhra Pradesh,Fruits,Open,0,26.41,59.23
2024-10-25,Uttarakhand,Vegetables,Normal,0,10.26,8.09
2023-05-05,Haryana,Vegetables,Open,0,13.78,15.07
2025-03-24,Uttarakhand,Fruits,Open,0,39.39,87.56
2026-09-13,Uttar Pradesh,Pulses,Open,0,7.96,4.58
2023-04-23,Punjab,Cereals,Normal,0,1.83,0.31
2024-04-14,Mizoram,Vegetables,Normal,0,8.94,8.05
2026-10-29,Manipur,Vegetables,Normal,0,2.46,1.72
2024-09-14,Punjab,Vegetables,Normal,0,3.0,1.79
2023-10-21,Nagaland,Vegetables,Normal,0,23.63,19.39
2026-05-27,Goa,Pulses,Normal,0,7.65,2.97
2023-09-10,Andhra Pradesh,Pulses,Open,0,5.45,2.64
2026-07-03,Tripura,Fruits,Cold,1,38.53,33.17
2025-07-15,Goa,Fruits,Open,0,49.53,97.19
2024-07-29,Meghalaya,Fruits,Normal,0,27.66,35.8
2024-06-21,Rajasthan,Cereals,Normal,0,5.09,2.13
2025-10-04,Meghalaya,Vegetables,Cold,1,3.46,1.24
2026-12-30,Bihar,Vegetables,Open,0,9.54,10.61
2024-08-03,Mizoram,Fruits,Open,0,6.82,10.08
2025-01-01,Goa,Vegetables,Cold,1,17.56,7.62
2025-10-03,Himachal Pradesh,Cereals,Open,0,5.77,1.99
2025-12-07,Karnataka,Cereals,Normal,0,5.68,1.55
2026-11-10,Madhya Pradesh,Pulses,Cold,1,44.97,10.95
2024-06-27,Himachal Pradesh,Cereals,Normal,0,19.97,6.78
2023-07-30,Maharashtra,Vegetables,Cold,1,56.13,35.31
2025-06-01,Jharkhand,Cereals,Normal,0,10.27,2.48
2023-05-25,Jharkhand,Vegetables,Cold,1,7.76,3.56
2026-01-19,West Bengal,Vegetables,Normal,0,45.26,53.4
2023-10-29,Tamil Nadu,Vegetables,Cold,1,74.19,36.22
2026-07-21,Maharashtra,Cereals,Open,0,14.73,6.43
2026-08-06,Sikkim,Fruits,Cold,1,6.25,3.21
2024-07-18,Madhya Pradesh,Fruits,Normal,0,3.38,3.69
2026-01-07,Gujarat,Vegetables,Cold,1,7.87,3.35
2026-12-02,Manipur,Fruits,Normal,0,49.93,91.37
2024-12-08,Maharashtra,Fruits,Normal,0,13.52,20.2
2025-06-20,Rajasthan,Pulses,Cold,1,8.75,3.01
2024-01-26,Andhra Pradesh,Vegetables,Normal,0,4.02,3.28
2024-07-03,Mizoram,Cereals,Open,0,40.8,18.49
2025-12-27,Karnataka,Pulses,Cold,1,62.41,15.52
2025-01-29,West Bengal,Vegetables,Open,0,58.05,80.68
2026-10-18,Gujarat,Cereals,Normal,0,4.92,1.2
2025-02-28,Karnataka,Fruits,Normal,0,4.89,5.3
2025-06-29,Mizoram,Cereals,Open,0,11.52,4.44
2026-03-21,Odisha,Pulses,Cold,1,0.68,0.11
2026-07-17,Bihar,Vegetables,Open,0,12.62,15.81
2024-02-09,Uttarakhand,Cereals,Cold,1,7.2,1.02
2024-01-16,Uttar Pradesh,Pulses,Normal,0,2.74,1.03
2023-09-11,Chhattisgarh,Vegetables,Open,0,87.32,132.69
2025-05-15,Punjab,Pulses,Cold,1,71.55,17.34
2024-06-10,Arunachal Pradesh,Fruits,Cold,1,7.89,4.23
2025-12-06,Sikkim,Fruits,Cold,1,21.94,15.04
2024-04-29,Manipur,Cereals,Cold,1,8.12,0.96
2025-02-01,Kerala,Pulses,Normal,0,19.2,9.37
2023-04-06,Bihar,Cereals,Normal,0,48.51,16.18
2024-01-29,Arunachal Pradesh,Fruits,Normal,0,7.55,8.43
2024-04-12,Kerala,Fruits,Cold,1,5.07,2.53
2025-12-04,Tamil Nadu,Fruits,Open,0,25.56,44.88
2024-11-30,Himachal Pradesh,Cereals,Open,0,15.41,6.6
2023-10-20,Bihar,Pulses,Normal,0,4.56,1.67
2023-06-08,Tamil Nadu,Pulses,Normal,0,9.56,3.58
2026-05-07,Madhya Pradesh,Pulses,Open,0,35.33,23.43
2023-09-09,Tamil Nadu,Fruits,Cold,1,35.62,24.79
2024-05-10,Uttarakhand,Fruits,Cold,1,3.57,2.17
2025-08-26,Kerala,Cereals,Normal,0,9.63,2.75
2025-07-11,Uttarakhand,Pulses,Cold,1,5.27,1.08
2024-12-02,Jharkhand,Vegetables,Open,0,20.29,24.86
2024-08-25,Himachal Pradesh,Fruits,Cold,1,5.88,3.2
2024-01-04,Uttar Pradesh,Pulses,Normal,0,21.66,10.29
2024-07-14,Karnataka,Cereals,Cold,1,11.44,1.87
2025-10-05,Karnataka,Vegetables,Cold,1,6.33,2.86
2023-09-02,West Bengal,Fruits,Open,0,3.24,4.86
2023-02-01,Tripura,Cereals,Normal,0,14.88,5.02
2023-02-13,Jharkhand,Vegetables,Normal,0,31.09,29.58
2026-05-22,Punjab,Cereals,Cold,1,20.98,2.73
2023-11-04,Assam,Fruits,Normal,0,31.52,41.54
2026-12-06,Mizoram,Fruits,Normal,0,8.17,10.29
2024-08-08,Punjab,Cereals,Open,0,40.25,17.71
2024-05-15,Meghalaya,Fruits,Open,0,5.43,8.86
2026-06-25,Haryana,Cereals,Cold,1,15.12,2.26
2024-12-21,Haryana,Cereals,Cold,1,16.75,2.8
2026-01-21,Uttar Pradesh,Vegetables,Open,0,38.73,50.47
2023-02-27,West Bengal,Cereals,Open,0,2.78,0.89
2023-10-22,Uttarakhand,Cereals,Normal,0,19.08,6.35
2025-04-10,Mizoram,Pulses,Normal,0,38.93,19.62
2025-12-04,Kerala,Cereals,Cold,1,22.27,3.79
2026-06-04,Himachal Pradesh,Cereals,Open,0,1.48,0.38
2023-04-22,Jharkhand,Pulses,Normal,0,47.69,28.61
2024-10-01,Arunachal Pradesh,Vegetables,Cold,1,2.11,0.79
2023-11-12,Haryana,Fruits,Cold,1,41.04,33.01
2026-08-01,Maharashtra,Cereals,Open,0,5.35,2.46
2024-01-29,Gujarat,Cereals,Open,0,13.25,5.55
2026-07-21,Rajasthan,Vegetables,Open,0,14.73,24.5
2023-01-17,West Bengal,Fruits,Normal,0,3.21,3.39
2023-09-22,Himachal Pradesh,Fruits,Cold,1,36.74,29.23
2024-12-04,West Bengal,Pulses,Normal,0,38.05,18.56
2024-12-08,Karnataka,Fruits,Normal,0,2.59,2.79
2026-10-05,Andhra Pradesh,Vegetables,Normal,0,3.4,2.42
2023-05-16,Assam,Cereals,Cold,1,12.42,1.95
2024-04-26,Nagaland,Cereals,Open,0,17.72,6.56
2023-09-02,Kerala,Vegetables,Open,0,4.26,4.31
2025-05-31,Telangana,Cereals,Cold,1,24.35,4.15
2023-09-18,Sikkim,Cereals,Cold,1,32.48,5.08
2023-11-10,Andhra Pradesh,Cereals,Cold,1,4.29,0.59
2023-09-19,Odisha,Vegetables,Normal,0,3.94,3.63
2025-07-16,Rajasthan,Pulses,Cold,1,41.22,18.56
2024-02-14,Tamil Nadu,Pulses,Normal,0,13.15,5.54
2023-01-22,Karnataka,Vegetables,Normal,0,54.5,65.22
2023-04-16,Arunachal Pradesh,Cereals,Cold,1,3.78,0.53
2024-09-08,Gujarat,Vegetables,Normal,0,4.54,3.11
2026-03-19,Andhra Pradesh,Fruits,Cold,1,6.22,3.98
2025-05-31,Tripura,Vegetables,Cold,1,1.13,0.35
2024-03-02,Chhattisgarh,Pulses,Normal,0,8.49,3.55
2025-04-10,Tripura,Fruits,Normal,0,3.86,4.86
2024-06-20,Gujarat,Cereals,Cold,1,9.91,1.45
2025-06-28,Jharkhand,Cereals,Cold,1,26.58,4.48
2023-06-26,West Bengal,Cereals,Cold,1,18.88,3.02
2026-10-29,Andhra Pradesh,Fruits,Normal,0,14.29,16.32
2026-12-09,West Bengal,Pulses,Normal,0,0.86,0.22
2024-06-18,Manipur,Pulses,Open,0,31.5,24.24
2026-08-11,Telangana,Vegetables,Open,0,29.05,36.78
