State,Crop,Date,Rainfall,Production_MT,ProductionRisk
Punjab,Pulses,2025-07-09,650,42.099064731235025,57.900935268764975
Andhra Pradesh,Cereals,2025-07-11,1000,76.04605890914283,23.95394109085717
Rajasthan,Cereals,2025-04-13,300,35.356590640721635,64.64340935927837
Uttarakhand,Vegetables,2023-04-18,1500,41.30898002468228,58.69101997531772
Tamil Nadu,Vegetables,2025-07-13,1000,62.643115218018956,37.356884781981044
Himachal Pradesh,Vegetables,2023-09-18,1600,34.001789611453965,65.99821038854603
West Bengal,Cereals,2024-08-22,1600,40.20448345004088,59.79551654995912
Bihar,Pulses,2025-06-15,1100,32.94643443960296,67.05356556039703
Odisha,Fruits,2025-10-02,1500,30.90288099534265,69.09711900465734
Tripura,Fruits,2023-06-06,2300,3.4889485946111902,96.51105140538881
Gujarat,Pulses,2025-06-21,800,43.74136813517774,56.25863186482226
West Bengal,Pulses,2026-08-19,1600,23.959440265828132,76.04055973417186
Chhattisgarh,Fruits,2024-07-11,1300,37.659189423007504,62.340810576992496
Maharashtra,Cereals,2023-01-17,900,82.71332133000928,17.28667866999072
Chhattisgarh,Vegetables,2025-07-20,1300,48.08129600237699,51.91870399762301
Rajasthan,Cereals,2026-12-30,300,33.543900022134316,66.45609997786568
Manipur,Vegetables,2026-11-26,2200,5.1806417442889,94.8193582557111
Kerala,Fruits,2023-03-25,3000,0.10914200330017237,99.89085799669982
Gujarat,Vegetables,2024-07-29,800,64.15516273482973,35.84483726517027
Meghalaya,Fruits,2025-02-16,2600,0.7116171215769908,99.28838287842301
Tripura,Vegetables,2026-08-18,2300,3.513535848594633,96.48646415140537
Nagaland,Pulses,2025-12-18,2100,5.175399025044068,94.82460097495593
Telangana,Cereals,2024-01-10,900,82.6791902575845,17.320809742415506
Uttarakhand,Cereals,2024-05-23,1500,47.31616603373761,52.68383396626239
Telangana,Fruits,2023-12-10,900,55.61316905416077,44.38683094583923
Assam,Vegetables,2025-11-28,2000,9.515139494838296,90.4848605051617
Kerala,Cereals,2025-01-06,3000,0.1515468917302469,99.84845310826975
Odisha,Pulses,2024-02-12,1500,28.466113718945778,71.53388628105422
Mizoram,Pulses,2024-08-15,2400,1.588815985049434,98.41118401495056
Mizoram,Vegetables,2023-10-09,2400,2.4621421414228104,97.53785785857718
Sikkim,Pulses,2025-02-07,1800,11.786299849647353,88.21370015035265
Tamil Nadu,Vegetables,2026-01-24,1000,74.56538494711916,25.434615052880844
Mizoram,Pulses,2026-06-27,2400,1.7562065875966841,98.24379341240332
Uttarakhand,Vegetables,2023-04-14,1500,38.85608974968588,61.14391025031412
Arunachal Pradesh,Pulses,2025-03-28,2800,0.26035182207783736,99.73964817792216
Sikkim,Vegetables,2026-07-07,1800,17.408411024164316,82.59158897583569
Maharashtra,Cereals,2024-06-21,900,76.60165251506096,23.398347484939038
Tamil Nadu,Pulses,2025-01-24,1000,42.25799069166707,57.74200930833293
Arunachal Pradesh,Fruits,2025-11-22,2800,0.32014818311940485,99.6798518168806
Telangana,Fruits,2025-02-28,900,60.24978851571532,39.75021148428468
Haryana,Cereals,2026-04-10,650,74.46696907645999,25.53303092354001
Haryana,Vegetables,2023-03-30,650,75.56776177354936,24.432238226450636
Arunachal Pradesh,Vegetables,2024-10-10,2800,0.38918259964488156,99.61081740035512
Nagaland,Vegetables,2024-02-05,2100,6.386016644474752,93.61398335552525
Kerala,Fruits,2023-09-22,3000,0.10990385406712797,99.89009614593287
Arunachal Pradesh,Vegetables,2024-05-03,2800,0.35538421600236714,99.64461578399764
Uttarakhand,Fruits,2023-07-05,1500,27.018779137236127,72.98122086276388
Chhattisgarh,Cereals,2025-01-26,1300,63.761795894674925,36.238204105325075
Uttar Pradesh,Cereals,2023-11-05,900,64.51487189583942,35.48512810416058
Punjab,Fruits,2026-04-07,650,60.11917809286573,39.88082190713427
Maharashtra,Fruits,2024-07-31,900,57.213809912504225,42.786190087495775
Manipur,Vegetables,2026-02-10,2200,5.70807934070953,94.29192065929047
Karnataka,Vegetables,2025-09-17,950,65.87274495585864,34.127255044141364
Maharashtra,Vegetables,2024-07-09,900,82.28894153129787,17.711058468702134
Haryana,Cereals,2026-08-12,650,78.76282894255837,21.23717105744163
Telangana,Pulses,2026-11-07,900,49.81827328364369,50.18172671635631
Telangana,Fruits,2026-10-24,900,53.41179234379284,46.58820765620716
Manipur,Cereals,2023-12-21,2200,6.871528160100856,93.12847183989915
Assam,Pulses,2026-08-26,2000,8.841048789533096,91.15895121046691
Bihar,Vegetables,2025-04-07,1100,45.281885402398366,54.718114597601634
Rajasthan,Pulses,2023-04-17,300,18.496659014050206,81.50334098594979
Jharkhand,Vegetables,2026-09-24,1400,48.235844185750906,51.764155814249094
Jharkhand,Pulses,2026-07-05,1400,28.669470740011384,71.33052925998862
Jharkhand,Pulses,2026-10-26,1400,30.926071017253918,69.07392898274608
Tripura,Vegetables,2024-12-01,2300,4.104694513443406,95.8953054865566
Odisha,Vegetables,2026-06-24,1500,31.78968767796648,68.21031232203352
Arunachal Pradesh,Vegetables,2024-05-03,2800,0.3070297120135944,99.69297028798641
Gujarat,Fruits,2025-06-19,800,60.478922715888466,39.521077284111534
West Bengal,Vegetables,2024-07-22,1600,37.13913147608034,62.86086852391966
Assam,Pulses,2023-05-22,2000,7.8768790559493675,92.12312094405063
Chhattisgarh,Fruits,2024-06-24,1300,34.847301129396726,65.15269887060327
Bihar,Pulses,2025-06-18,1100,40.61089082529478,59.38910917470522
Tamil Nadu,Cereals,2023-05-07,1000,75.24564148382619,24.75435851617381
Haryana,Fruits,2023-03-27,650,47.94340770672526,52.05659229327474
Himachal Pradesh,Fruits,2024-10-14,1600,22.99662625453365,77.00337374546635
Uttarakhand,Vegetables,2023-06-22,1500,35.82059563895777,64.17940436104223
Chhattisgarh,Fruits,2026-12-26,1300,39.34765076173715,60.65234923826285
Meghalaya,Cereals,2025-02-18,2600,1.3551200903068916,98.6448799096931
Gujarat,Cereals,2025-04-29,800,84.06191791596532,15.938082084034676
Goa,Pulses,2023-01-15,3000,0.09087445862396612,99.90912554137603
Sikkim,Vegetables,2024-03-24,1800,20.211257924202346,79.78874207579766
Jharkhand,Fruits,2026-06-29,1400,30.804002003597716,69.19599799640228
Madhya Pradesh,Vegetables,2025-05-03,1000,67.80964566597011,32.19035433402989
Bihar,Vegetables,2024-05-23,1100,50.19738989989401,49.80261010010599
Gujarat,Vegetables,2023-06-10,800,75.3061550491703,24.6938449508297
Andhra Pradesh,Pulses,2023-03-06,1000,44.44815747684317,55.55184252315683
Maharashtra,Fruits,2023-04-23,900,66.35599992163283,33.64400007836717
Nagaland,Cereals,2026-08-26,2100,8.907358309452206,91.0926416905478
Meghalaya,Fruits,2025-10-15,2600,0.8765199969736088,99.12348000302639
Odisha,Cereals,2026-07-05,1500,37.60488009451217,62.39511990548783
Meghalaya,Cereals,2024-05-16,2600,1.210434626907719,98.78956537309229
Nagaland,Pulses,2023-08-04,2100,5.279373148399586,94.72062685160041
Rajasthan,Pulses,2025-02-27,300,22.775407158308525,77.22459284169148
Nagaland,Cereals,2024-08-11,2100,8.73591948273911,91.2640805172609
Odisha,Fruits,2025-05-07,1500,33.22164429901055,66.77835570098945
Chhattisgarh,Fruits,2023-01-28,1300,37.61143880165292,62.38856119834708
Rajasthan,Fruits,2023-07-27,300,25.64880226028844,74.35119773971155
Chhattisgarh,Pulses,2024-10-26,1300,36.4742556435217,63.5257443564783
Chhattisgarh,Pulses,2026-08-17,1300,37.082034703225524,62.917965296774476
Rajasthan,Vegetables,2024-12-28,300,24.24804710693314,75.75195289306686
Tripura,Cereals,2023-07-09,2300,4.499814105147263,95.50018589485273
Maharashtra,Pulses,2026-12-19,900,44.54615767680213,55.45384232319787
Arunachal Pradesh,Vegetables,2026-08-09,2800,0.34091880281893144,99.65908119718107
Madhya Pradesh,Fruits,2023-02-10,1000,54.04736797698455,45.95263202301545
Assam,Pulses,2026-10-10,2000,7.623906363361308,92.37609363663869
Nagaland,Fruits,2023-06-24,2100,6.647574146373091,93.35242585362691
Sikkim,Vegetables,2023-10-15,1800,19.211769732982898,80.7882302670171
Nagaland,Pulses,2023-01-12,2100,4.8396349886937315,95.16036501130627
Andhra Pradesh,Fruits,2023-05-25,1000,49.320577522729664,50.679422477270336
Odisha,Fruits,2026-05-29,1500,29.58647129518066,70.41352870481934
Goa,Vegetables,2026-08-04,3000,0.12505941475733026,99.87494058524267
Rajasthan,Pulses,2025-03-09,300,19.528742462019583,80.47125753798042
Arunachal Pradesh,Vegetables,2023-03-19,2800,0.29062142687780046,99.7093785731222
Himachal Pradesh,Pulses,2025-03-05,1600,22.3041487143391,77.6958512856609
Gujarat,Pulses,2026-11-13,800,45.02277235615982,54.97722764384018
Goa,Cereals,2024-08-22,3000,0.1448027774953248,99.85519722250467
Kerala,Fruits,2026-03-19,3000,0.12225000720353646,99.87774999279647
Telangana,Cereals,2024-10-03,900,93.41032583737591,6.5896741626240924
Tamil Nadu,Cereals,2025-11-14,1000,83.15309110140781,16.84690889859219
Nagaland,Pulses,2026-07-16,2100,5.541478492018326,94.45852150798167
Tamil Nadu,Cereals,2026-10-26,1000,77.50226790829625,22.497732091703753
Karnataka,Vegetables,2024-02-17,950,77.75545984647995,22.24454015352005
Andhra Pradesh,Fruits,2023-01-12,1000,54.87555830228478,45.12444169771522
Mizoram,Fruits,2026-06-27,2400,1.6828630878233717,98.31713691217662
Kerala,Pulses,2026-07-18,3000,0.11751582299487838,99.88248417700513
Tripura,Vegetables,2023-08-01,2300,3.3977819955502135,96.60221800444978
Himachal Pradesh,Pulses,2025-10-07,1600,25.142370887714538,74.85762911228547
Jharkhand,Vegetables,2023-03-28,1400,39.351225735774996,60.648774264225004
Haryana,Vegetables,2025-04-09,650,69.33957754296388,30.66042245703612
Nagaland,Cereals,2023-05-19,2100,8.621309474848836,91.37869052515117
Uttar Pradesh,Vegetables,2025-10-28,900,58.17370549390955,41.82629450609045
Karnataka,Vegetables,2026-04-25,950,69.17396679328985,30.82603320671015
Haryana,Fruits,2024-10-22,650,51.857583374018404,48.142416625981596
Bihar,Vegetables,2024-10-02,1100,52.49473030922261,47.50526969077739
Telangana,Pulses,2026-10-12,900,55.6097905781219,44.3902094218781
Tripura,Pulses,2025-12-16,2300,3.080797194670131,96.91920280532987
Bihar,Pulses,2023-09-03,1100,32.59156115613064,67.40843884386936
Uttar Pradesh,Fruits,2023-10-15,900,45.3177104989429,54.6822895010571
Jharkhand,Pulses,2025-11-01,1400,33.62665532820868,66.37334467179133
Uttarakhand,Pulses,2025-11-01,1500,29.757521549428276,70.24247845057172
Uttar Pradesh,Fruits,2026-03-06,900,55.16428516346964,44.83571483653036
Karnataka,Pulses,2024-02-27,950,43.130939882670674,56.869060117329326
Karnataka,Cereals,2026-02-23,950,77.90037175884689,22.099628241153113
Chhattisgarh,Pulses,2023-07-20,1300,31.60975230002508,68.39024769997492
Rajasthan,Fruits,2024-02-06,300,25.267119812620063,74.73288018737993
Maharashtra,Pulses,2023-10-31,900,44.66085105386497,55.33914894613503
Manipur,Fruits,2025-10-29,2200,5.126844141020783,94.87315585897922
Madhya Pradesh,Cereals,2026-01-27,1000,74.90700785048502,25.092992149514984
Odisha,Fruits,2026-01-24,1500,29.849842113142984,70.15015788685702
Goa,Pulses,2024-11-13,3000,0.10288253370314276,99.89711746629686
Kerala,Vegetables,2026-07-31,3000,0.12619482251959663,99.8738051774804
Rajasthan,Pulses,2024-10-01,300,19.544862747752923,80.45513725224708
Tripura,Pulses,2024-05-23,2300,3.0480201876170097,96.95197981238299
Bihar,Vegetables,2025-06-05,1100,52.31943629047461,47.68056370952539
Odisha,Cereals,2025-11-14,1500,39.715648313419976,60.284351686580024
Telangana,Cereals,2025-11-12,900,73.16841529271328,26.831584707286723
Andhra Pradesh,Fruits,2025-05-01,1000,46.99772185286616,53.00227814713384
Rajasthan,Vegetables,2024-10-25,300,25.347824995580417,74.65217500441958
Assam,Cereals,2025-05-18,2000,11.247800539657867,88.75219946034213
Rajasthan,Fruits,2024-04-23,300,22.26194133351503,77.73805866648497
Odisha,Cereals,2024-08-13,1500,46.901309606364435,53.098690393635565
Madhya Pradesh,Fruits,2024-05-12,1000,50.61013076914771,49.38986923085229
Rajasthan,Fruits,2024-03-01,300,26.13505801981908,73.86494198018092
Karnataka,Cereals,2023-05-27,950,79.70848700784673,20.291512992153272
Uttar Pradesh,Vegetables,2024-01-30,900,57.44049735493228,42.55950264506772
Kerala,Cereals,2024-01-03,3000,0.17590868642553356,99.82409131357447
Manipur,Cereals,2024-06-10,2200,6.260954989364285,93.73904501063572
Nagaland,Pulses,2025-02-05,2100,4.546235830169806,95.4537641698302
Madhya Pradesh,Pulses,2024-01-14,1000,37.97596995933925,62.02403004066075
Assam,Pulses,2024-08-19,2000,8.34087571872927,91.65912428127073
Arunachal Pradesh,Cereals,2023-02-14,2800,0.347538422017849,99.65246157798215
Manipur,Vegetables,2025-04-25,2200,4.850827103404164,95.14917289659584
Tamil Nadu,Pulses,2023-03-12,1000,42.054049809411,57.945950190589
Kerala,Fruits,2024-12-12,3000,0.11657792454291983,99.88342207545708
Odisha,Vegetables,2023-07-31,1500,33.431262639280085,66.56873736071992
Assam,Cereals,2026-06-29,2000,13.587215816033106,86.41278418396689
Chhattisgarh,Cereals,2026-11-01,1300,49.319573899008795,50.680426100991205
Kerala,Vegetables,2023-01-18,3000,0.15179685885198232,99.84820314114802
Tamil Nadu,Fruits,2026-01-08,1000,51.06426717258084,48.93573282741916
Assam,Vegetables,2026-11-11,2000,12.068326600431606,87.9316733995684
Karnataka,Vegetables,2025-03-31,950,65.18349820295957,34.81650179704043
Odisha,Fruits,2026-06-09,1500,33.82946055165949,66.17053944834052
Jharkhand,Fruits,2024-07-28,1400,39.75575834427176,60.24424165572824
Madhya Pradesh,Cereals,2026-12-04,1000,79.34418543257172,20.65581456742828
Chhattisgarh,Fruits,2025-12-30,1300,38.86215084943364,61.13784915056636
Rajasthan,Cereals,2026-09-04,300,33.43310745079219,66.56689254920781
Telangana,Fruits,2023-06-12,900,59.87639675739597,40.12360324260403
Sikkim,Vegetables,2025-10-12,1800,17.96221948381094,82.03778051618906
Punjab,Fruits,2026-03-24,650,61.144162853035446,38.855837146964554
Tripura,Cereals,2024-07-10,2300,4.901708611344276,95.09829138865572
Rajasthan,Cereals,2026-09-05,300,31.64253547629675,68.35746452370324
Punjab,Pulses,2024-09-30,650,43.283819058723665,56.716180941276335
Himachal Pradesh,Pulses,2025-04-03,1600,22.87196726238095,77.12803273761905
Uttar Pradesh,Vegetables,2026-12-16,900,68.18629906019979,31.813700939800214
Andhra Pradesh,Pulses,2026-09-03,1000,40.01569079332018,59.98430920667982
Andhra Pradesh,Cereals,2024-12-17,1000,66.82718059094138,33.17281940905862
Haryana,Cereals,2026-01-10,650,85.67126876821634,14.328731231783664
Haryana,Fruits,2024-11-27,650,52.43766824200386,47.56233175799614
Maharashtra,Fruits,2023-04-04,900,52.56508287169276,47.43491712830724
Bihar,Pulses,2026-04-17,1100,42.29507356936514,57.70492643063486
Goa,Cereals,2025-09-09,3000,0.15168325236027297,99.84831674763973
Chhattisgarh,Pulses,2024-05-04,1300,37.06922981295101,62.93077018704899
Goa,Pulses,2026-10-29,3000,0.09608750222144621,99.90391249777855
Odisha,Cereals,2025-07-05,1500,48.03357498131156,51.96642501868844
Maharashtra,Fruits,2024-02-01,900,65.9315543341733,34.0684456658267
Tamil Nadu,Pulses,2026-10-24,1000,50.46105472321321,49.53894527678679
Assam,Cereals,2024-04-27,2000,14.846292534857701,85.1537074651423
Uttarakhand,Cereals,2023-07-12,1500,42.538141707220575,57.461858292779425
Kerala,Vegetables,2026-09-14,3000,0.14338820999755725,99.85661179000245
Meghalaya,Fruits,2023-01-04,2600,0.7555687743755137,99.24443122562448
Uttarakhand,Pulses,2025-02-09,1500,24.176021004006525,75.82397899599347
West Bengal,Cereals,2023-11-15,1600,37.37402462857856,62.62597537142144
Himachal Pradesh,Cereals,2024-05-18,1600,37.675114338605674,62.324885661394326
Karnataka,Fruits,2025-12-29,950,59.463394938919144,40.536605061080856
Nagaland,Cereals,2025-04-21,2100,7.585067458959489,92.41493254104051
West Bengal,Cereals,2024-12-21,1600,43.199989399720444,56.800010600279556
Andhra Pradesh,Pulses,2025-05-18,1000,47.68859111985639,52.31140888014361
Madhya Pradesh,Vegetables,2026-11-05,1000,61.50277109589631,38.49722890410369
Maharashtra,Cereals,2024-05-18,900,85.67083928015877,14.329160719841227
Arunachal Pradesh,Vegetables,2025-07-31,2800,0.3434461058299555,99.65655389417005
Telangana,Pulses,2026-01-23,900,44.11891947533698,55.88108052466302
Tamil Nadu,Cereals,2025-07-23,1000,67.66396995285632,32.33603004714368
Nagaland,Pulses,2024-08-08,2100,5.97710073217555,94.02289926782446
Madhya Pradesh,Fruits,2023-07-04,1000,46.250811835477,53.749188164523
Rajasthan,Pulses,2025-01-28,300,17.752975452255114,82.24702454774489
Himachal Pradesh,Cereals,2026-02-11,1600,43.240702753001024,56.759297246998976
Arunachal Pradesh,Vegetables,2024-08-13,2800,0.31722414673612626,99.68277585326388
Himachal Pradesh,Cereals,2024-09-04,1600,41.154159539012625,58.845840460987375
Uttar Pradesh,Vegetables,2023-03-20,900,63.60921057325075,36.39078942674925
Sikkim,Fruits,2025-12-12,1800,18.194399635922718,81.80560036407728
Gujarat,Vegetables,2024-05-16,800,73.21715890323036,26.782841096769644
Chhattisgarh,Vegetables,2025-01-31,1300,50.5365662065515,49.4634337934485
Andhra Pradesh,Pulses,2024-04-19,1000,42.61070813465273,57.38929186534727
Rajasthan,Cereals,2026-12-01,300,28.572387088226964,71.42761291177304
Andhra Pradesh,Vegetables,2025-06-01,1000,75.16220517202345,24.837794827976552
Goa,Cereals,2023-07-04,3000,0.15735407238061494,99.84264592761939
Rajasthan,Cereals,2024-06-25,300,35.32655215912044,64.67344784087956
Maharashtra,Pulses,2023-02-09,900,56.20515117465681,43.79484882534319
Tripura,Pulses,2024-05-28,2300,2.5821801501493455,97.41781984985066
Tripura,Fruits,2023-11-20,2300,3.2064484669936215,96.79355153300638
Haryana,Pulses,2023-04-25,650,40.43092192714742,59.56907807285258
Rajasthan,Pulses,2024-07-14,300,18.528914368300004,81.47108563169999
Chhattisgarh,Pulses,2024-04-01,1300,39.75512395790825,60.24487604209175
Mizoram,Fruits,2026-03-19,2400,2.212327004634475,97.78767299536553
Sikkim,Vegetables,2023-09-22,1800,18.908094087119544,81.09190591288046
Gujarat,Pulses,2024-12-04,800,45.57261988654153,54.42738011345847
Meghalaya,Fruits,2025-09-10,2600,0.8574049132923709,99.14259508670763
Sikkim,Vegetables,2025-10-02,1800,21.229992629428757,78.77000737057125
Nagaland,Cereals,2023-09-11,2100,9.332247183502586,90.66775281649741
Telangana,Cereals,2025-07-20,900,75.74496280147721,24.255037198522786
Sikkim,Pulses,2023-08-03,1800,12.714035884647275,87.28596411535273
Bihar,Pulses,2024-11-05,1100,33.68215250692381,66.31784749307619
Haryana,Vegetables,2023-01-03,650,57.890663839304146,42.109336160695854
Himachal Pradesh,Pulses,2024-05-19,1600,26.105969801080303,73.8940301989197
Telangana,Vegetables,2025-11-20,900,63.101054815821186,36.898945184178814
Haryana,Fruits,2025-05-09,650,47.3281910986586,52.6718089013414
Odisha,Vegetables,2026-05-11,1500,36.696382982416985,63.303617017583015
Meghalaya,Fruits,2025-12-17,2600,0.815837807578043,99.18416219242195
Maharashtra,Pulses,2023-03-18,900,43.571240948371326,56.428759051628674
Uttarakhand,Fruits,2024-11-26,1500,30.399717670400797,69.6002823295992
Andhra Pradesh,Pulses,2023-05-21,1000,48.259824009689034,51.740175990310966
Odisha,Cereals,2026-08-06,1500,42.717019344525106,57.282980655474894
Andhra Pradesh,Fruits,2026-01-28,1000,52.36254603139227,47.63745396860773
Meghalaya,Vegetables,2025-07-12,2600,1.066189975802878,98.93381002419713
Uttarakhand,Pulses,2026-11-23,1500,29.391324933338545,70.60867506666145
Telangana,Vegetables,2025-08-23,900,69.82491942056168,30.175080579438315
Madhya Pradesh,Pulses,2024-12-03,1000,44.48706729988942,55.51293270011058
Gujarat,Pulses,2024-10-26,800,50.84805318891479,49.15194681108521
Maharashtra,Fruits,2025-05-18,900,66.91054767152744,33.08945232847256
Andhra Pradesh,Cereals,2026-04-12,1000,68.01474646951401,31.98525353048599
West Bengal,Vegetables,2023-01-13,1600,29.184457546278065,70.81554245372193
