Date,State,InfraLevel,VehicleType,Distance,TransitTime,DelayHours,FuelCost,LogisticsRisk
2026-10-21,Gujarat,Very High,Mini Truck,971.68,107.82,4.21,1059.38,209.11
2024-06-08,Nagaland,Medium,Truck,325.9,50.16,12.73,340.56,78.75
2025-06-20,Odisha,Very High,Mini Truck,1073.88,154.52,6.89,1031.2,226.97
2025-01-30,Andhra Pradesh,High,Mini Truck,802.79,106.2,13.02,854.21,181.13
2026-07-08,Mizoram,Low,Truck,174.29,31.11,19.41,173.52,47.79
2024-10-29,Uttar Pradesh,High,Mini Truck,430.47,62.4,5.4,503.69,105.79
2024-02-18,Tripura,Low,Rail Freight,548.14,57.9,14.41,350.78,84.44
2024-07-13,Bihar,Medium,Mini Truck,634.62,109.95,41.86,717.37,173.83
2024-10-11,Karnataka,Medium,Mini Truck,191.6,26.03,8.2,255.67,53.34
2026-01-21,Uttar Pradesh,Very High,Mini Truck,1427.42,203.28,6.67,1516.91,321.68
2024-11-09,Kerala,High,Rail Freight,379.46,33.64,2.99,245.37,53.14
2026-03-06,Madhya Pradesh,High,Mini Truck,1109.66,149.64,20.76,1479.01,297.49
2025-10-06,Maharashtra,Very High,Rail Freight,983.93,72.91,1.47,706.42,139.36
2023-08-08,Haryana,Low,Truck,1025.41,111.94,51.55,1004.36,221.65
2026-02-11,Odisha,Medium,Rail Freight,906.61,84.8,18.68,783.4,163.14
2025-03-01,Maharashtra,Very High,Rail Freight,301.03,25.81,0.68,189.1,40.25
2026-03-08,Punjab,High,Mini Truck,1051.93,111.06,19.27,1002.97,208.13
2026-06-30,Mizoram,Medium,Rail Freight,1114.7,125.85,28.66,964.39,212.76
2023-08-18,Manipur,Very High,Mini Truck,217.87,36.93,3.53,231.63,52.77
2026-09-30,Nagaland,Medium,Mini Truck,1247.39,202.13,65.31,1191.09,295.75
2023-10-20,Sikkim,High,Rail Freight,318.44,31.85,3.2,249.39,53.02
2026-05-08,Uttarakhand,Very High,Mini Truck,811.06,112.82,3.43,1029.3,206.53
2024-05-28,Odisha,High,Refrigerated,241.73,27.17,2.19,165.06,37.86
2025-10-21,Jharkhand,Medium,Rail Freight,773.38,83.33,11.25,598.33,131.75
2024-10-24,Andhra Pradesh,Very High,Rail Freight,1024.22,90.67,2.13,806.17,162.58
2025-05-19,Sikkim,Medium,Rail Freight,206.73,24.54,2.75,143.53,33.67
2026-08-02,Jharkhand,High,Rail Freight,368.36,40.15,5.61,241.76,56.58
2024-09-16,West Bengal,Low,Rail Freight,418.52,36.65,12.69,316.34,69.02
2026-11-15,Odisha,High,Mini Truck,368.32,53.41,7.73,432.93,92.06
2026-09-13,Odisha,Medium,Rail Freight,578.45,58.24,11.3,388.14,88.95
2023-07-27,Andhra Pradesh,Low,Mini Truck,1067.08,137.35,70.88,1023.58,243.7
2026-11-25,Odisha,Medium,Refrigerated,1337.75,141.75,23.74,1077.62,234.92
2023-10-12,Tamil Nadu,Medium,Rail Freight,1130.07,89.89,21.39,869.41,179.42
2024-06-19,Tripura,High,Mini Truck,592.85,97.45,7.56,799.64,166.82
2026-07-25,West Bengal,Very High,Mini Truck,1186.0,153.88,11.13,1513.4,300.71
2023-11-27,Punjab,Medium,Rail Freight,663.67,50.13,5.59,401.19,84.97
2025-11-06,Meghalaya,Medium,Refrigerated,335.93,42.95,10.69,317.88,71.29
2026-08-26,Assam,Medium,Truck,1262.51,177.21,49.29,1243.36,285.96
2023-08-16,Gujarat,Low,Rail Freight,797.9,59.27,24.39,692.66,140.33
2024-08-09,Assam,Medium,Mini Truck,1137.44,185.66,71.36,1494.7,336.3
2026-08-18,Mizoram,Low,Truck,399.96,63.51,19.1,336.19,86.65
2024-02-09,Maharashtra,Low,Refrigerated,190.33,17.6,7.1,161.66,35.01
2024-07-22,Mizoram,Low,Rail Freight,748.96,88.04,34.77,545.9,135.41
2026-01-30,Maharashtra,Medium,Refrigerated,475.58,39.91,7.4,388.86,79.25
2025-12-24,Manipur,Low,Truck,1232.24,173.07,69.37,1059.0,264.48
2024-10-24,Sikkim,Medium,Rail Freight,1163.15,115.04,27.42,988.16,210.96
2024-04-07,Gujarat,Low,Refrigerated,233.84,24.42,9.03,222.05,47.91
2024-09-30,Punjab,Low,Mini Truck,1481.07,155.91,55.14,1731.25,351.9
2024-08-19,Jharkhand,High,Refrigerated,911.52,107.09,14.18,801.12,174.03
2025-02-14,Sikkim,Very High,Rail Freight,533.05,56.75,2.2,333.08,76.38
2026-06-20,Tripura,Low,Refrigerated,855.24,100.26,46.28,673.87,164.71
2024-01-12,Mizoram,Very High,Rail Freight,1241.4,139.43,4.58,1004.72,215.28
2026-03-26,Uttar Pradesh,High,Truck,355.54,45.03,3.74,351.36,74.47
2023-03-15,Maharashtra,Low,Refrigerated,1037.84,83.93,25.05,1020.41,200.85
2023-09-05,Uttar Pradesh,Very High,Truck,724.98,94.53,5.13,768.03,159.79
2024-04-20,Uttarakhand,High,Truck,132.9,16.99,1.18,122.85,26.55
2026-06-28,Andhra Pradesh,Low,Mini Truck,325.95,43.65,17.92,313.98,73.91
2023-09-17,Maharashtra,Very High,Truck,377.21,37.55,2.92,368.32,73.31
2024-07-15,West Bengal,High,Refrigerated,347.42,35.17,2.24,298.54,61.51
2025-01-10,Odisha,Medium,Mini Truck,596.43,89.63,20.61,562.48,132.95
2026-12-12,Chhattisgarh,Low,Mini Truck,335.93,51.9,27.85,396.89,94.03
2026-04-19,Telangana,Low,Truck,1340.48,134.73,53.77,1218.58,264.92
2025-02-28,Goa,Very High,Refrigerated,718.07,61.85,2.24,614.03,120.84
2023-11-09,Assam,High,Truck,1203.92,169.53,18.79,1194.31,262.95
2024-06-27,Andhra Pradesh,Low,Mini Truck,906.78,118.46,68.19,1213.45,262.6
2024-04-23,Haryana,High,Mini Truck,1059.22,129.08,17.56,1231.33,249.81
2024-01-08,Manipur,Very High,Rail Freight,148.98,20.01,0.58,122.47,27.61
2025-12-28,West Bengal,High,Refrigerated,1164.51,113.33,13.11,1141.11,227.41
2026-04-02,Odisha,High,Rail Freight,1229.01,118.95,10.33,747.11,169.73
2026-08-26,Meghalaya,Low,Rail Freight,382.45,44.11,12.22,248.92,62.07
2025-02-18,Meghalaya,Very High,Rail Freight,614.89,70.6,2.38,528.52,112.0
2025-10-03,Uttar Pradesh,Very High,Truck,417.5,57.15,1.98,495.88,100.89
2024-11-17,Andhra Pradesh,Low,Rail Freight,489.28,43.8,7.43,360.33,76.73
2023-05-06,Gujarat,Low,Refrigerated,244.37,23.73,7.16,240.21,49.57
2025-11-15,West Bengal,High,Rail Freight,1457.89,126.41,8.48,1117.88,227.95
2024-01-15,Tripura,Low,Mini Truck,470.5,76.94,20.69,626.39,136.86
2024-01-28,Uttar Pradesh,Low,Mini Truck,1094.78,159.52,46.19,1397.98,299.96
2025-12-07,Assam,High,Mini Truck,632.31,104.88,18.23,761.15,168.66
2025-06-15,West Bengal,Very High,Rail Freight,1287.9,108.49,2.97,1059.28,208.9
2026-07-27,Jharkhand,Very High,Truck,1168.26,160.59,12.05,1081.56,239.32
2026-02-21,Andhra Pradesh,Very High,Rail Freight,286.51,24.89,0.92,234.63,46.76
2023-10-28,Maharashtra,Very High,Rail Freight,570.31,44.6,1.92,377.81,77.51
2023-05-08,Madhya Pradesh,High,Mini Truck,291.05,42.93,4.12,325.07,69.72
2025-05-13,Odisha,Low,Refrigerated,158.6,22.04,7.6,122.64,31.35
2023-12-13,Assam,Very High,Refrigerated,405.46,53.47,2.34,300.23,70.03
2026-05-09,Haryana,Low,Refrigerated,675.48,62.14,20.23,637.52,131.68
2024-05-01,Gujarat,Very High,Rail Freight,598.63,46.78,2.14,466.4,91.86
2023-10-10,Arunachal Pradesh,Low,Mini Truck,1138.16,203.61,98.74,1191.51,309.85
2026-02-24,West Bengal,Very High,Truck,783.13,92.27,4.22,845.46,170.03
2026-08-15,Rajasthan,Low,Refrigerated,1227.8,178.93,48.99,1242.51,286.49
2025-05-13,Punjab,Very High,Truck,278.07,27.71,0.73,271.56,53.49
2025-09-26,Madhya Pradesh,Medium,Refrigerated,1049.8,106.55,32.3,952.4,203.73
2026-10-13,Himachal Pradesh,High,Refrigerated,142.63,18.42,1.22,134.12,28.89
2025-12-23,Telangana,Very High,Mini Truck,913.02,107.93,5.5,1011.91,202.56
2026-07-01,Kerala,High,Truck,748.86,85.31,10.64,607.1,133.71
2025-04-08,Maharashtra,Medium,Truck,116.39,13.61,2.56,132.34,27.0
2025-06-11,Haryana,High,Refrigerated,1012.84,92.67,9.96,704.69,151.39
2023-12-17,Sikkim,Very High,Mini Truck,905.24,137.77,4.98,1227.28,248.08
2023-06-01,Tripura,High,Truck,1219.08,165.83,11.65,1448.28,296.53
2023-05-12,Goa,Low,Mini Truck,287.62,35.39,17.52,345.56,74.77
2024-05-16,Himachal Pradesh,Very High,Truck,881.96,110.19,4.54,871.78,182.17
2024-06-03,Tamil Nadu,Very High,Mini Truck,117.48,16.17,0.51,162.05,31.79
2026-02-08,Uttarakhand,Very High,Rail Freight,414.73,39.54,0.98,361.0,72.34
2025-05-19,Maharashtra,Low,Rail Freight,1236.53,91.11,23.4,1004.12,200.97
2025-07-10,Uttar Pradesh,Medium,Truck,1008.42,125.54,31.32,905.92,204.91
2025-12-03,Tamil Nadu,Medium,Mini Truck,1012.62,126.43,30.79,1201.69,249.46
2026-12-27,Haryana,Low,Refrigerated,807.25,74.7,22.76,643.93,139.31
2024-05-19,Rajasthan,High,Mini Truck,1177.06,229.67,30.17,1237.63,301.06
2025-09-09,Haryana,Medium,Rail Freight,166.36,14.77,1.89,135.85,27.78
2025-05-23,Haryana,High,Truck,1368.85,147.43,18.54,1538.95,304.6
2025-03-24,Karnataka,High,Refrigerated,1125.33,102.19,8.65,1024.15,203.07
2025-11-30,West Bengal,Medium,Refrigerated,1095.86,104.74,27.9,904.36,193.95
2025-12-12,Sikkim,Low,Truck,1428.68,186.26,59.29,1626.44,351.5
2024-11-17,Tripura,Medium,Truck,1316.74,182.38,28.14,1289.53,286.75
2025-08-26,Uttarakhand,Very High,Truck,113.26,18.72,0.76,120.35,26.78
2026-02-07,Maharashtra,Very High,Refrigerated,871.2,71.61,2.08,841.77,159.32
2023-03-26,Madhya Pradesh,Very High,Rail Freight,866.28,77.74,2.67,544.56,117.73
2023-04-26,Nagaland,Very High,Refrigerated,947.67,114.6,6.32,763.06,168.56
2024-10-03,Haryana,Medium,Refrigerated,1144.04,105.34,15.04,1133.98,223.51
2026-02-28,Uttarakhand,Very High,Rail Freight,141.63,18.22,0.43,86.92,21.41
2026-09-26,Karnataka,Low,Mini Truck,1134.84,136.56,62.19,1356.03,289.73
2024-10-11,Haryana,High,Refrigerated,120.91,15.62,1.52,88.85,20.97
2024-08-19,Tamil Nadu,Very High,Mini Truck,671.57,84.26,6.68,894.34,174.74
2024-03-18,Meghalaya,High,Rail Freight,821.47,94.4,5.58,591.07,133.37
2026-10-17,Chhattisgarh,Very High,Mini Truck,190.37,31.19,1.32,247.85,51.74
2026-04-02,Goa,Low,Rail Freight,815.62,63.13,19.98,656.71,134.91
2026-07-14,Gujarat,High,Refrigerated,497.54,42.61,5.99,429.69,86.02
2026-05-14,Himachal Pradesh,Medium,Refrigerated,130.93,18.26,2.45,107.01,25.25
2025-07-18,Sikkim,High,Refrigerated,1466.18,164.75,18.06,1338.31,282.11
2024-12-15,Bihar,Medium,Rail Freight,657.2,75.52,8.17,394.88,96.49
2025-09-14,Kerala,Medium,Mini Truck,611.27,78.32,14.28,734.02,151.06
2025-07-18,Punjab,High,Refrigerated,922.3,76.13,6.33,661.76,136.05
2023-05-02,Uttar Pradesh,Low,Truck,1175.94,147.71,44.76,1020.93,237.51
2026-02-16,Arunachal Pradesh,Low,Mini Truck,1245.69,221.69,65.88,1457.48,344.73
2025-12-26,Odisha,Low,Refrigerated,840.66,91.77,16.95,823.77,171.64
2023-09-24,Gujarat,Low,Truck,948.99,94.77,32.32,899.62,190.52
2025-09-29,Haryana,Low,Truck,1378.78,148.29,90.65,1508.42,329.25
2023-10-14,Mizoram,Very High,Refrigerated,1281.55,163.85,6.12,1213.23,258.17
2023-01-30,Haryana,Very High,Rail Freight,1060.8,86.7,1.71,817.78,162.36
2025-06-19,Sikkim,High,Truck,405.17,57.45,4.08,408.66,88.78
2026-12-16,Tripura,Very High,Rail Freight,408.73,46.84,0.88,354.86,74.66
2023-07-30,Nagaland,Low,Refrigerated,1102.85,135.76,37.5,1106.9,242.13
2024-05-03,Punjab,Very High,Refrigerated,848.72,67.86,3.39,742.88,143.33
2025-05-18,Madhya Pradesh,High,Mini Truck,365.82,50.03,3.58,472.49,94.82
2023-12-11,Tripura,Medium,Refrigerated,443.55,55.64,13.17,378.83,87.13
2025-07-02,Goa,Low,Truck,1269.58,129.11,72.1,1339.72,287.9
2026-11-04,Rajasthan,Low,Refrigerated,303.73,48.99,11.1,273.24,67.47
2026-08-13,Karnataka,Medium,Truck,640.17,68.14,18.9,670.28,138.77
2025-06-08,Kerala,Low,Mini Truck,801.0,102.44,40.09,979.46,209.05
2025-07-18,Manipur,Low,Mini Truck,938.07,154.63,107.92,999.12,262.62
2024-03-17,Karnataka,Very High,Truck,246.61,27.49,0.79,201.66,42.93
2025-03-28,Telangana,Medium,Truck,1377.76,139.18,18.85,1206.32,251.12
2025-04-11,Telangana,Very High,Mini Truck,613.92,71.97,2.5,672.05,134.19
2026-01-08,Mizoram,Low,Refrigerated,649.88,86.5,22.34,462.4,117.22
2026-10-07,Maharashtra,High,Mini Truck,1102.14,120.55,17.32,1283.09,253.64
2024-06-18,Punjab,Medium,Rail Freight,884.39,61.74,14.07,619.79,126.38
2025-10-24,Himachal Pradesh,High,Mini Truck,236.33,35.82,4.13,265.09,57.54
2024-08-06,Haryana,Medium,Refrigerated,1105.87,102.94,15.15,773.67,168.43
2025-11-13,Karnataka,Low,Refrigerated,137.26,15.45,5.53,107.76,25.33
2025-11-01,Andhra Pradesh,Low,Rail Freight,972.9,82.61,21.18,724.81,154.37
2026-12-31,Uttarakhand,Low,Refrigerated,1365.11,140.6,36.82,1300.06,273.01
2023-07-19,Tamil Nadu,Low,Truck,707.34,77.86,47.22,620.51,147.0
2024-05-30,Uttarakhand,High,Rail Freight,1442.79,130.61,12.27,957.92,207.37
2023-06-02,Kerala,Medium,Refrigerated,325.7,34.45,7.17,275.71,59.73
2024-12-16,Tripura,Very High,Rail Freight,1037.3,110.42,4.74,870.69,182.19
2026-11-04,Odisha,High,Truck,876.09,108.97,7.28,783.21,169.43
2025-03-12,Assam,Low,Truck,1261.1,180.44,67.54,1290.68,301.82
2025-01-06,Karnataka,Very High,Rail Freight,297.05,24.02,0.99,198.69,41.0
2026-01-18,Arunachal Pradesh,High,Truck,468.26,73.18,9.38,421.86,99.96
2024-04-16,Gujarat,Medium,Truck,1017.72,98.09,28.38,838.12,181.21
2023-08-22,Nagaland,Low,Refrigerated,1211.09,147.28,36.26,1203.38,261.29
2026-01-21,Manipur,High,Rail Freight,274.7,34.6,1.9,170.27,41.87
2026-07-29,Uttar Pradesh,High,Rail Freight,1299.88,123.78,12.07,892.23,194.36
2025-06-14,Kerala,Very High,Refrigerated,799.04,75.54,3.78,691.42,139.22
2025-03-24,Punjab,Low,Rail Freight,406.06,32.18,4.98,294.86,60.7
2025-04-29,Bihar,Low,Truck,807.26,117.19,44.5,920.9,208.67
2023-09-18,Bihar,Low,Mini Truck,314.74,57.28,32.48,381.77,96.04
2024-01-13,Madhya Pradesh,High,Refrigerated,632.0,65.67,4.0,641.54,127.39
2024-07-23,Maharashtra,Low,Mini Truck,494.59,54.18,38.73,498.19,114.6
2024-09-11,Nagaland,High,Truck,443.78,65.23,7.61,416.4,94.86
2026-04-04,Chhattisgarh,Low,Truck,638.24,83.34,35.49,656.88,150.23
2023-04-14,Rajasthan,Medium,Refrigerated,587.22,88.94,14.82,507.79,122.12
2025-09-01,Karnataka,Low,Refrigerated,1199.06,107.19,41.52,828.23,189.07
2024-09-13,Arunachal Pradesh,High,Truck,1285.75,196.14,28.5,1088.82,262.98
2023-10-05,West Bengal,High,Refrigerated,692.79,66.43,7.42,669.04,133.22
2024-04-27,Rajasthan,Medium,Refrigerated,338.41,53.34,11.59,243.35,65.14
2025-06-28,Meghalaya,Very High,Rail Freight,753.48,82.76,2.26,613.91,130.23
2025-02-22,Punjab,Medium,Truck,343.99,33.97,9.58,402.97,79.56
2024-04-27,West Bengal,Low,Rail Freight,1407.21,121.21,20.86,1110.04,229.39
2026-02-15,Punjab,Very High,Mini Truck,1369.78,145.45,7.57,1365.86,273.36
2023-12-07,Bihar,High,Truck,396.35,62.38,4.68,458.36,98.7
2023-01-15,Goa,High,Truck,471.33,49.43,5.05,530.76,103.88
2023-11-17,Gujarat,High,Truck,633.33,63.04,7.74,552.89,114.4
2025-05-12,Punjab,Very High,Refrigerated,683.28,54.0,2.77,577.57,112.04
2023-09-02,Karnataka,Very High,Refrigerated,1441.35,127.38,4.26,1393.42,268.04
2023-05-03,Uttar Pradesh,Low,Mini Truck,755.27,109.29,65.27,834.34,200.44
2025-06-22,Tamil Nadu,Medium,Refrigerated,741.86,67.45,12.72,642.65,131.83
2024-09-09,Assam,Medium,Truck,799.93,113.9,30.29,698.11,168.09
2026-09-28,Telangana,Very High,Mini Truck,1059.1,123.09,7.66,995.85,207.83
2024-10-30,Rajasthan,High,Mini Truck,1333.13,259.32,43.23,1502.6,359.38
2023-06-30,Sikkim,Medium,Rail Freight,533.16,56.56,13.89,341.34,82.21
2026-12-22,Mizoram,Low,Refrigerated,342.07,47.18,11.54,338.89,76.68
2026-02-26,Rajasthan,High,Mini Truck,220.71,43.51,3.06,231.49,55.53
2025-01-16,Jharkhand,High,Truck,642.98,91.69,11.87,708.56,152.29
2025-09-10,Telangana,Medium,Refrigerated,513.51,44.35,7.61,355.9,76.39
2025-01-21,Gujarat,Very High,Mini Truck,799.54,89.07,4.25,1063.98,201.38
2024-11-30,Arunachal Pradesh,Medium,Refrigerated,272.89,36.66,5.94,187.42,46.99
2025-05-30,Assam,Medium,Rail Freight,1099.46,117.96,25.86,809.84,184.9
2026-07-26,Haryana,High,Refrigerated,1263.1,117.77,18.6,1145.87,232.32
2024-02-16,West Bengal,Very High,Mini Truck,1451.18,190.61,6.04,1965.36,383.0
2025-06-23,West Bengal,Low,Mini Truck,1256.74,165.29,48.79,1200.57,273.98
2023-12-01,Chhattisgarh,Low,Mini Truck,1313.61,195.59,97.46,1230.42,311.56
2025-11-16,Manipur,Medium,Mini Truck,765.35,126.21,32.43,725.49,178.59
2025-06-14,Uttarakhand,Medium,Rail Freight,1480.74,133.31,33.11,1101.55,238.47
2023-05-30,Tamil Nadu,Low,Mini Truck,988.33,120.12,35.97,1317.68,266.1
2024-06-07,Rajasthan,Low,Truck,792.28,136.75,54.41,863.39,212.81
2026-09-09,Bihar,Medium,Rail Freight,1418.6,156.5,23.53,1066.91,239.87
2026-06-18,Haryana,High,Truck,1273.44,137.24,20.57,1286.02,262.89
2026-08-24,Punjab,Very High,Truck,917.61,84.85,6.79,945.1,182.66
2023-01-08,Gujarat,Medium,Refrigerated,520.13,43.01,11.26,413.72,85.91
2023-03-06,Chhattisgarh,Low,Refrigerated,135.86,16.38,5.12,98.67,24.22
2023-11-07,Mizoram,High,Truck,344.59,54.26,8.45,356.11,81.21
2025-06-28,Tripura,Medium,Truck,613.34,86.65,16.29,505.15,121.28
2025-07-16,Goa,Very High,Truck,290.89,33.48,1.91,280.85,57.96
2024-05-28,Goa,Low,Truck,857.34,86.97,35.99,858.47,182.3
2023-01-13,Punjab,High,Refrigerated,1336.11,104.57,9.4,1200.06,230.82
2025-08-30,Himachal Pradesh,High,Mini Truck,345.18,48.92,6.91,468.94,95.12
2025-03-26,Bihar,Medium,Refrigerated,520.92,67.19,10.33,450.02,101.87
2025-06-04,Telangana,Medium,Truck,866.17,87.86,18.38,856.44,175.36
2026-11-27,Rajasthan,Medium,Truck,776.5,134.21,37.24,670.18,175.82
2023-03-01,Gujarat,Very High,Rail Freight,1359.13,101.76,2.54,1095.87,211.19
2024-12-29,Uttarakhand,Medium,Truck,534.25,69.25,15.41,466.36,107.28
2023-11-21,Uttar Pradesh,Medium,Mini Truck,496.25,74.2,12.12,633.68,133.29
2024-07-20,Mizoram,High,Mini Truck,905.79,157.18,27.05,983.01,229.0
2026-01-29,Karnataka,Low,Mini Truck,1179.5,139.26,61.97,1278.18,279.18
2024-10-24,Chhattisgarh,Very High,Mini Truck,628.28,97.96,2.84,749.44,157.63
2023-03-24,Assam,Very High,Rail Freight,146.92,18.43,0.73,104.72,24.3
2023-10-18,Mizoram,High,Mini Truck,632.98,109.28,16.92,640.01,151.94
2025-06-08,Mizoram,High,Rail Freight,424.62,49.31,5.34,310.35,70.88
2023-12-30,Himachal Pradesh,High,Truck,1381.94,167.85,13.96,1339.59,282.06
2025-01-19,Mizoram,Low,Refrigerated,1147.96,148.4,47.04,929.3,224.99
2026-01-11,Andhra Pradesh,Low,Mini Truck,214.57,33.37,12.16,241.82,56.16
2026-10-28,Bihar,Low,Rail Freight,714.85,79.53,20.86,594.36,133.29
2023-11-14,Arunachal Pradesh,Medium,Truck,832.83,131.55,37.86,747.69,186.49
2024-10-11,Rajasthan,Medium,Rail Freight,1232.24,158.66,19.6,771.55,194.97
2025-04-11,Odisha,Low,Rail Freight,473.97,48.37,16.02,324.29,76.82
2025-03-23,Andhra Pradesh,Very High,Truck,968.53,110.6,4.12,1149.82,223.89
2026-10-18,Mizoram,Low,Mini Truck,1221.88,207.21,90.45,1375.6,335.76
2024-05-20,Punjab,Very High,Truck,1340.67,122.62,6.18,1538.57,288.44
2025-12-03,Andhra Pradesh,Low,Mini Truck,756.68,100.31,25.25,979.3,202.14
2023-08-10,Telangana,Medium,Refrigerated,1293.64,112.64,25.44,917.11,198.43
2025-01-01,Kerala,Very High,Rail Freight,727.19,60.86,2.17,502.39,103.61
2026-05-23,Rajasthan,Low,Truck,905.07,154.15,52.94,867.79,220.71
2026-12-08,Goa,Medium,Refrigerated,327.63,32.51,4.43,296.52,60.88
2024-12-13,Assam,High,Rail Freight,1410.29,149.17,7.64,1094.7,234.39
2024-10-12,Uttarakhand,High,Mini Truck,410.21,60.56,5.03,519.8,107.24
2025-12-25,Haryana,High,Refrigerated,708.64,64.88,8.43,691.75,136.33
2026-10-15,Maharashtra,Very High,Mini Truck,152.18,21.95,1.63,193.37,39.53
2025-02-25,Uttarakhand,High,Mini Truck,1443.66,198.91,35.65,1646.25,350.71
2023-01-12,Uttarakhand,High,Refrigerated,103.67,13.86,1.82,85.01,19.72
2023-01-27,Tamil Nadu,Low,Rail Freight,1446.89,115.01,26.81,1069.16,222.85
2025-12-11,Tripura,High,Mini Truck,568.52,90.18,14.21,632.17,141.09
2024-11-01,Meghalaya,Low,Truck,745.73,108.5,34.25,604.9,153.26
2025-08-27,Bihar,High,Truck,1223.87,181.8,29.45,1389.62,302.03
2026-05-22,Goa,Medium,Rail Freight,845.82,65.76,6.18,547.96,114.26
2026-06-24,Uttarakhand,High,Refrigerated,574.69,59.31,4.82,421.39,91.82
2024-08-06,Goa,Medium,Mini Truck,881.94,103.71,39.58,855.04,190.75
2025-08-15,West Bengal,Medium,Truck,1484.05,167.95,41.42,1300.41,287.21
2024-05-18,Odisha,High,Mini Truck,1188.54,169.12,17.2,1170.49,258.55
2026-08-19,Nagaland,High,Refrigerated,1415.72,170.28,27.2,992.86,236.44
2026-01-19,Nagaland,Low,Refrigerated,808.68,99.79,26.8,787.72,173.79
2025-06-02,Rajasthan,Low,Mini Truck,1081.87,209.04,104.08,1483.29,358.19
2026-07-10,Jharkhand,Very High,Truck,1254.39,171.55,11.11,1502.89,307.07
2023-12-30,Gujarat,High,Rail Freight,1465.07,108.03,7.98,958.73,195.62
2026-07-30,Karnataka,Very High,Refrigerated,767.0,71.35,2.35,656.73,131.56
2025-08-08,Odisha,Low,Rail Freight,971.36,93.92,19.37,636.16,145.44
2024-06-19,Mizoram,Low,Rail Freight,609.67,72.0,22.82,498.46,116.3
2025-09-03,Manipur,Medium,Rail Freight,1025.89,108.72,13.72,619.92,147.4
2023-02-17,Uttar Pradesh,Very High,Mini Truck,532.48,76.87,5.63,531.3,116.54
2024-06-22,Arunachal Pradesh,High,Rail Freight,1187.62,136.63,15.65,1002.2,218.08
2023-02-24,Maharashtra,Medium,Mini Truck,727.02,80.76,13.25,837.29,167.24
2023-09-14,Bihar,High,Refrigerated,823.68,105.08,8.73,812.0,172.58
2024-09-06,Mizoram,Low,Truck,345.98,54.06,23.54,345.24,85.53
2025-07-13,Karnataka,High,Refrigerated,424.24,40.39,5.67,410.05,81.95
2026-12-02,Sikkim,Very High,Refrigerated,937.36,106.14,4.28,865.61,179.32
2023-11-26,Jharkhand,Low,Refrigerated,436.32,52.28,11.72,339.22,79.1
2025-08-14,Jharkhand,Low,Rail Freight,1299.02,136.54,46.97,1020.46,233.3
2026-04-08,Jharkhand,Medium,Rail Freight,154.27,21.22,3.28,100.1,25.87
2026-08-14,Nagaland,Very High,Rail Freight,1362.34,147.82,4.51,1067.36,228.43
2026-01-09,Sikkim,Very High,Mini Truck,110.4,21.64,1.11,133.15,30.15
2026-01-19,Uttar Pradesh,Very High,Refrigerated,604.5,68.4,1.84,426.21,95.45
2023-10-10,Goa,Medium,Rail Freight,1497.46,112.85,23.86,1073.78,221.39
2025-05-24,Rajasthan,High,Mini Truck,1076.34,211.82,19.01,1421.82,316.2
2026-01-17,Mizoram,Medium,Rail Freight,1136.55,129.1,20.2,944.35,207.82
2024-01-17,Odisha,Very High,Rail Freight,179.52,19.94,0.82,110.48,25.87
2025-03-10,Haryana,High,Mini Truck,500.67,65.75,5.58,605.86,122.69
2025-07-19,Mizoram,Medium,Refrigerated,1142.39,146.4,28.62,1044.19,233.96
2025-03-31,Assam,Low,Rail Freight,483.83,53.03,10.52,400.91,88.21
2023-06-20,Uttarakhand,Medium,Refrigerated,669.26,68.9,13.2,619.8,129.26
2026-06-03,Mizoram,High,Truck,744.25,111.56,16.88,863.06,186.41
2024-12-20,Andhra Pradesh,High,Refrigerated,1495.78,145.01,12.45,1482.39,292.59
2023-09-01,Tamil Nadu,Very High,Truck,972.35,107.25,3.73,952.72,192.66
2025-11-17,Goa,Medium,Truck,775.0,80.95,17.57,663.03,142.91
2026-06-25,Haryana,Medium,Truck,1365.06,147.48,50.34,1348.16,288.73
2024-04-20,Uttarakhand,Medium,Refrigerated,595.73,62.26,16.26,530.41,114.08
2023-12-12,Andhra Pradesh,Medium,Rail Freight,1178.0,100.47,12.83,736.68,160.85
2025-01-27,Manipur,High,Refrigerated,953.78,113.61,6.84,871.58,184.6
2025-04-11,Telangana,Medium,Truck,662.52,66.43,10.24,717.98,141.69
2024-06-01,Uttar Pradesh,Low,Truck,435.26,54.91,15.18,486.8,103.8
2023-09-30,West Bengal,Very High,Rail Freight,1471.65,124.17,3.92,994.41,206.61
2023-01-10,Uttar Pradesh,High,Mini Truck,649.64,93.61,7.72,700.49,150.28
2025-02-21,Gujarat,Medium,Rail Freight,1413.38,102.15,10.37,1046.18,207.04
2025-06-05,West Bengal,High,Mini Truck,419.39,55.0,9.3,566.14,113.39
2024-03-11,Chhattisgarh,High,Refrigerated,189.12,25.5,3.19,137.33,33.35
2026-08-30,Haryana,Very High,Mini Truck,712.65,90.79,8.7,765.83,159.21
2026-10-31,Himachal Pradesh,High,Truck,1035.38,125.52,7.64,875.04,190.8
2025-11-09,Chhattisgarh,Low,Mini Truck,191.53,32.25,9.23,186.97,46.25
